cluster_id,timestep,hour,minute,time_label,consumption_kw,generation_kw,net_demand_kw,self_sufficiency_instant,is_peak,is_valley,is_surplus
0,52,13,0,13:00,8.88271874313339,4.209193493166446,4.673525249966944,0.47386319604234683,True,False,False
0,53,13,15,13:15,4.023656051756236,1.7894210980868908,2.234234953669345,0.4447251641466344,False,False,False
0,54,13,30,13:30,8.334404360828472,0.10916001976710721,8.225244341061366,0.013097519035692225,False,False,False
0,55,13,45,13:45,6.1315656480598095,1.8238434266875454,4.307722221372265,0.29745150445623264,False,False,False
0,56,14,0,14:00,8.356413871034803,0.2860932638292524,8.07032060720555,0.0342363684045037,False,False,False
0,57,14,15,14:15,5.204583630465313,1.2148080991983252,3.989775531266988,0.23341119779253425,False,False,False
0,58,14,30,14:30,5.289430743079455,3.638953609915539,1.6504771331639163,0.687966964058778,False,False,False
0,59,14,45,14:45,8.748168341028657,3.2967249727905177,5.45144336823814,0.37684745472134695,False,False,False
0,60,15,0,15:00,5.789262933080437,4.38832101600942,1.400941917071017,0.7580103143932378,False,False,False
0,61,15,15,15:15,3.9666480465670024,3.3833433556767245,0.5833046908902779,0.8529477069700933,False,False,False
0,62,15,30,15:30,4.256350542943747,3.1347969125853514,1.1215536303583957,0.7364987636608721,False,False,False
0,63,15,45,15:45,1.1105899197453342,2.463076710825012,-1.3524867910796776,2.217809352519436,False,True,True
0,64,16,0,16:00,5.75558846020303,1.1132041115090308,4.642384348693999,0.19341273602278405,False,False,False
0,65,16,15,16:15,5.302416458252071,2.772289790552125,2.530126667699946,0.522835166264176,False,False,False
0,66,16,30,16:30,6.687215397780479,0.6367821165019261,6.050433281278552,0.09522380821070565,False,False,False
0,67,16,45,16:45,2.2752478237017995,3.928388727890767,-1.6531409041889678,1.7265761940162319,False,False,True
0,68,17,0,17:00,6.98107145038755,4.233063884615581,2.748007565771969,0.6063630654260938,False,False,False
0,69,17,15,17:15,7.127517750651505,1.5710300125201475,5.5564877381313575,0.22041755173132252,False,False,False
0,70,17,30,17:30,2.654781617730918,1.2535804459699351,1.4012011717609827,0.4721971997988254,False,False,False
0,71,17,45,17:45,6.7497407917562215,0.9909775337790316,5.75876325797719,0.1468171244426689,False,False,False
0,72,18,0,18:00,3.355492696997405,2.8008958398714463,0.5545968571259587,0.8347196947791814,False,False,False
0,73,18,15,18:15,4.2437583638160365,4.084639561216294,0.15911880259974254,0.9625052161413212,False,False,False
0,74,18,30,18:30,6.36380931531544,0.28856732420125986,6.07524199111418,0.04534506140948948,False,False,False
0,75,18,45,18:45,1.9126863484329562,1.7709517433064892,0.14173460512646696,0.9258976228681777,False,True,False
0,76,19,0,19:00,6.358935975904867,3.1964845103221498,3.162451465582717,0.5026760015251286,False,False,False
0,77,19,15,19:15,4.553729741917385,4.762387848207581,-0.208658106290196,1.0458213636109066,False,False,True
0,78,19,30,19:30,9.123884630512196,1.1982203547740222,7.925664275738173,0.13132787220554284,True,False,False
0,79,19,45,19:45,4.597759333743684,4.314631579738416,0.28312775400526835,0.9384204927980139,False,False,False
0,80,20,0,20:00,5.51888010607123,2.33207528806275,3.18680481800848,0.4225631365858577,False,False,False
0,81,20,15,20:15,1.6309638624060847,1.3514724875870994,0.27949137481898534,0.8286342320260458,False,True,False
0,82,20,30,20:30,6.436485302257452,1.1304114256851183,5.306073876572334,0.17562557398968223,False,False,False
0,83,20,45,20:45,6.136437329839937,0.3446921485338045,5.7917451813061325,0.05617137925578643,False,False,False
0,84,21,0,21:00,1.4267401008545666,3.6115994091643104,-2.184859308309744,2.5313646171444195,False,True,True
0,85,21,15,21:15,6.296098881826762,4.821067326170433,1.4750315556563285,0.7657229367991819,False,False,False
0,86,21,30,21:30,4.905098282503063,0.7751517066288643,4.129946575874199,0.15802980123637925,False,False,False
0,87,21,45,21:45,1.1155850632302309,3.401769899871509,-2.2861848366412785,3.0493146708342604,False,True,True
0,88,22,0,22:00,3.8695142063008485,1.0949068975327136,2.774607308768135,0.28295719802497254,False,False,False
0,89,22,15,22:15,1.6345723546317181,2.5497126537664845,-0.9151402991347664,1.5598652739608792,False,True,True
0,90,22,30,22:30,5.750112642954287,4.777995374377574,0.9721172685767128,0.8309394391137945,False,False,False
0,91,22,45,22:45,3.896798594654202,4.35097288709215,-0.4541742924379477,1.1165506200553972,False,False,True
0,92,23,0,23:00,6.404990083397326,4.568097752256649,1.8368923311406773,0.713209184210578,False,False,False
0,93,23,15,23:15,1.5727955021740327,4.672127739386585,-3.0993322372125527,2.970588187039211,False,True,True
0,94,23,30,23:30,5.807014418747185,3.319950805342337,2.487063613404848,0.5717138904674166,False,False,False
0,95,23,45,23:45,1.346733603370767,0.20651746704127838,1.1402161363294887,0.15334693255175455,False,True,False
